Testing endpoint tetr=42 and laci=11
t0 = 32 ; l0 = 11 <- t1 = 32 ; l1 = 12 <- t2 = 32 ; l2 = 13
t0 = 32 ; l0 = 11 <- t1 = 22 ; l1 = 11 <- t2 = 12 ; l2 = 11
t0 = 32 ; l0 = 11 <- t1 = 33 ; l1 = 11 <- t2 = 33 ; l2 = 12
t0 = 32 ; l0 = 11 <- t1 = 22 ; l1 = 11 <- t2 = 23 ; l2 = 11
t0 = 32 ; l0 = 11 <- t1 = 33 ; l1 = 11 <- t2 = 23 ; l2 = 11
t0 = 32 ; l0 = 11 <- t1 = 22 ; l1 = 11 <- t2 = 22 ; l2 = 12
t0 = 32 ; l0 = 11 <- t1 = 32 ; l1 = 1 <- t2 = 22 ; l2 = 1
t0 = 32 ; l0 = 11 <- t1 = 33 ; l1 = 11 <- t2 = 34 ; l2 = 11
t0 = 32 ; l0 = 11 <- t1 = 33 ; l1 = 11 <- t2 = 33 ; l2 = 1
t0 = 32 ; l0 = 11 <- t1 = 32 ; l1 = 12 <- t2 = 32 ; l2 = 2
t0 = 32 ; l0 = 11 <- t1 = 32 ; l1 = 12 <- t2 = 22 ; l2 = 12
t0 = 32 ; l0 = 11 <- t1 = 32 ; l1 = 1 <- t2 = 32 ; l2 = 2
t0 = 32 ; l0 = 11 <- t1 = 32 ; l1 = 12 <- t2 = 33 ; l2 = 12
t0 = 32 ; l0 = 11 <- t1 = 22 ; l1 = 11 <- t2 = 22 ; l2 = 1
t0 = 32 ; l0 = 11 <- t1 = 32 ; l1 = 1 <- t2 = 33 ; l2 = 1
