Testing endpoint tetr=45 and laci=11
t0 = 35 ; l0 = 11 <- t1 = 25 ; l1 = 11 <- t2 = 15 ; l2 = 11
t0 = 35 ; l0 = 11 <- t1 = 35 ; l1 = 12 <- t2 = 35 ; l2 = 13
t0 = 35 ; l0 = 11 <- t1 = 36 ; l1 = 11 <- t2 = 37 ; l2 = 11
t0 = 35 ; l0 = 11 <- t1 = 35 ; l1 = 12 <- t2 = 25 ; l2 = 12
t0 = 35 ; l0 = 11 <- t1 = 35 ; l1 = 12 <- t2 = 36 ; l2 = 12
t0 = 35 ; l0 = 11 <- t1 = 25 ; l1 = 11 <- t2 = 25 ; l2 = 12
t0 = 35 ; l0 = 11 <- t1 = 36 ; l1 = 11 <- t2 = 26 ; l2 = 11
t0 = 35 ; l0 = 11 <- t1 = 25 ; l1 = 11 <- t2 = 26 ; l2 = 11
t0 = 35 ; l0 = 11 <- t1 = 36 ; l1 = 11 <- t2 = 36 ; l2 = 12
t0 = 35 ; l0 = 11 <- t1 = 35 ; l1 = 12 <- t2 = 35 ; l2 = 2
t0 = 35 ; l0 = 11 <- t1 = 35 ; l1 = 1 <- t2 = 35 ; l2 = 2
t0 = 35 ; l0 = 11 <- t1 = 35 ; l1 = 1 <- t2 = 25 ; l2 = 1
t0 = 35 ; l0 = 11 <- t1 = 36 ; l1 = 11 <- t2 = 36 ; l2 = 1
t0 = 35 ; l0 = 11 <- t1 = 25 ; l1 = 11 <- t2 = 25 ; l2 = 1
t0 = 35 ; l0 = 11 <- t1 = 35 ; l1 = 1 <- t2 = 36 ; l2 = 1
