Testing endpoint tetr=47 and laci=10
t0 = 37 ; l0 = 10 <- t1 = 38 ; l1 = 10 <- t2 = 38 ; l2 = 11
t0 = 37 ; l0 = 10 <- t1 = 27 ; l1 = 10 <- t2 = 17 ; l2 = 10
t0 = 37 ; l0 = 10 <- t1 = 37 ; l1 = 11 <- t2 = 37 ; l2 = 12
t0 = 37 ; l0 = 10 <- t1 = 38 ; l1 = 10 <- t2 = 28 ; l2 = 10
t0 = 37 ; l0 = 10 <- t1 = 37 ; l1 = 11 <- t2 = 27 ; l2 = 11
t0 = 37 ; l0 = 10 <- t1 = 37 ; l1 = 11 <- t2 = 38 ; l2 = 11
t0 = 37 ; l0 = 10 <- t1 = 38 ; l1 = 10 <- t2 = 39 ; l2 = 10
t0 = 37 ; l0 = 10 <- t1 = 27 ; l1 = 10 <- t2 = 28 ; l2 = 10
t0 = 37 ; l0 = 10 <- t1 = 27 ; l1 = 10 <- t2 = 27 ; l2 = 11
t0 = 37 ; l0 = 10 <- t1 = 37 ; l1 = 0 <- t2 = 27 ; l2 = 0
t0 = 37 ; l0 = 10 <- t1 = 37 ; l1 = 0 <- t2 = 37 ; l2 = 1
t0 = 37 ; l0 = 10 <- t1 = 27 ; l1 = 10 <- t2 = 27 ; l2 = 0
t0 = 37 ; l0 = 10 <- t1 = 38 ; l1 = 10 <- t2 = 38 ; l2 = 0
t0 = 37 ; l0 = 10 <- t1 = 37 ; l1 = 11 <- t2 = 37 ; l2 = 1
t0 = 37 ; l0 = 10 <- t1 = 37 ; l1 = 0 <- t2 = 38 ; l2 = 0
t0 = 37 ; l0 = 10 <- t1 = 37 ; l1 = 0 <- t2 = 37 ; l2 = 0
